"status.codeValue","orgIdNumber","name","classificationCode.codeValue","address.sequenceNo","address.addressType","address.mailingIndex","address.header","address.organizationName","address.street1","address.street2","city","state","address.zip","dfdsfds","dioProvince","orgIdNumber","parent classificationCodeName","parentId"
"Active",39462,,"Residence",1,"Phys/Mail",,"Res.",,"1600 Madison Rd.",,"Cincinnati","OHIO","45206","USA",,39459,"Parish","St. Francis de Sales"
"Active",39472,,"Residence",1,"Phys/Mail",,"Res.",,"607 Sycamore St.",,"Cincinnati","OHIO","45202","USA",,39465,"Parish","St. Francis Xavier"
"Active",39478,,"Residence",1,"Phys/Mail",,"Res.",,"48 W. Sharon Ave.",,"Cincinnati","OHIO","45246","USA",,39473,"Parish","St. Gabriel"
"Active",39516,,"Residence",1,"Phys/Mail",,"Res.",,"6531 Beechmont Ave.",,"Cincinnati","OHIO","45230","USA",,39510,"Parish","Guardian Angels"
"Active",39523,,"Residence",1,"Phys/Mail",,"Res.",,"30 Guido St.",,"Cincinnati","OHIO","45202","USA",,39521,"Parish","Holy Cross-Immaculata"
"Active",39540,,"Residence",1,"Phys/Mail",,"Res.",,"2420 Drex Ave.",,"Cincinnati","OHIO","45212","USA",,39537,"Parish","Holy Trinity Church"
"Active",39546,,"Residence",1,"Phys/Mail",,"Res.",,"5222 North Bend Rd.",,"Cincinnati","OHIO","45247","USA",,39543,"Parish","St. Ignatius of Loyola"
"Active",39557,,"Residence",1,"Phys/Mail",,"Res.",,"7770 Beechmont Ave.",,"Cincinnati","OHIO","45255","USA",,39551,"Parish","Immaculate Heart of Mary"
"Active",39568,,"Residence",1,"Phys/Mail",,"Res.",,"3565 Hubble Rd.",,"Cincinnati","OHIO","45247","USA",,39563,"Parish","St. James the Greater"
"Active",39575,,"Residence",1,"Phys/Mail",,"Res.",,"411 Springfield Pk.",,"Wyoming","OHIO","45215","USA",,39572,"Parish","St. James of the Valley"
"Active",39587,,"Residence",1,"Phys/Mail",,"Res.",,"5361 Dry Ridge Rd.",,"Cincinnati","OHIO","45252","USA",,39585,"Parish","St. John the Baptist"
"Active",39594,,"Residence",1,"Phys/Mail",,"Res.",,"110 N. Hill St.",,"Harrison","OHIO","45030","USA",,39591,"Parish","St. John the Baptist"
"Active",39600,,"Residence",1,"Phys/Mail",,"Res.",,"7121 Plainfield Rd.",,"Cincinnati","OHIO","45236","USA",,39597,"Parish","St. John the Evangelist"
"Active",39621,,"Residence",1,"Phys/Mail",,"Res.",,"12191 Mill Rd.",,"Cincinnati","OHIO","45240","USA",,39617,"Parish","St. John Neumann"
"Active",39634,,"Residence",2,"Phys/Mail",,"Res.",,"162 Miami Ave.",,"North Bend","OHIO","45052","USA",,39632,"Parish","St. Joseph"
"Active",39647,,"Residence",1,"Phys/Mail",,"Res.",,"3680 Warsaw Ave.",,"Cincinnati","OHIO","45205","USA",,39644,"Parish","St. Lawrence"
"Active",39658,,"Residence",1,"Phys/Mail",,"Res.",,"29 E. Eighth St.",,"Cincinnati","OHIO","45202-2086","USA",,39656,"Parish","St. Louis"
"Active",39670,,"Residence",1,"Phys/Mail",,"Res.",,"1830 W. Galbraith Rd.",,"Cincinnati","OHIO","45239","USA",,39667,"Parish","St. Margaret Mary"
"Active",39684,,"Residence",1,"Phys/Mail",,"Res.",,"3720 St. Martin Pl.",,"Cincinnati","OHIO","45211","USA",,39679,"Parish","St. Martin of Tours"
"Active",39697,,"Residence",1,"Phys/Mail",,"Res.",,"123 E. 13th St.",,"Cincinnati","OHIO","45202","USA",,39693,"Parish","Old St. Mary"
"Active",39704,,"Residence",1,"Phys/Mail",,"Res.",,"2853 Erie Ave.",,"Cincinnati","OHIO","45208","USA",,39698,"Parish","St. Mary"
"Active",39727,,"Residence",1,"Phys/Mail",,"Res.",,"533 Howell Ave.",,"Cincinnati","OHIO","45220","USA",,39724,"Parish","St. Monica-St. George Parish Newman Center"
"Active",39737,,"Residence",1,"Phys/Mail",,"Res.",,"5935 Pandora Ave.",,"Cincinnati","OHIO","45213-2017","USA",,39735,"Parish","Nativity of Our Lord"
"Active",39751,,"Residence",1,"Phys/Mail",,"Res.",,"2832 Rosebud Dr.",,"Cincinnati","OHIO","45238","USA",,39741,"Parish","Our Lady of Lourdes"
"Active",39758,,"Residence",1,"Phys/Mail",,"Church",,"17 Farragut Rd.",,"Cincinnati","OHIO","45218","USA",,39756,"Parish","Our Lady of the Rosary"
"Active",39767,,"Residence",1,"Phys/Mail",,"Res.",,"415 W. Vine St.",,"Cincinnati","OHIO","45215","USA",,39763,"Parish","Our Lady of the Sacred Heart"
"Active",39776,,"Residence",1,"Phys/Mail",,"Res.",,"810 Neeb Rd.",,"Cincinnati","OHIO","45233","USA",,39771,"Parish","Our Lady of Victory"
"Active",39786,,"Residence",1,"Phys/Mail",,"Res.",,"3172 South Rd.",,"Cincinnati","OHIO","45248","USA",,39781,"Parish","Our Lady of the Visitation"
"Active",39794,,"Residence",1,"Phys/Mail",,"Res.",,"3223 Linwood Ave.",,"Cincinnati","OHIO","45226","USA",,39791,"Parish","Our Lord, Christ the King"
"Active",39813,,"Residence",1,"Phys/Mail",,"Res.",,"1744 Iliff Ave.",,"Cincinnati","OHIO","45205-1018","USA",,39811,"Parish","Resurrection of Our Lord"
"Active",39823,,"Residence",1,"Phys/Mail",,"Xavier University",,"3800 Victory Pkwy.",,"Cincinnati","OHIO","45207-2211","USA",,39817,"Parish","St. Robert Bellarmine"
"Active",39831,,"Residence",1,"Phys/Mail",false,"Res.",,"2733 Massachusetts Ave.",,"Cincinnati","OHIO","45225","USA",,39829,"Parish","Sacred Heart"
"Active",39836,,"Residence",1,"Phys/Mail",,"Res.",,"4136 Myrtle Ave.",,"Cincinnati","OHIO","45236","USA",,39833,"Parish","St. Saviour"
"Active",39840,,"Residence",1,"Phys/Mail",,"Res.",,"825 Pontius Rd.",,"Cincinnati","OHIO","45233","USA",,39838,"Parish","St. Simon the Apostle"
"Active",39845,,"Residence",1,"Phys/Mail",,"Res.",,"320 Donham Ave.",,"Cincinnati","OHIO","45226","USA",,39843,"Parish","St. Stephen"
"Active",39849,,"Residence",1,"Phys/Mail",,"Res.",,"1175 Overlook Ave.",,"Cincinnati","OHIO","45238","USA",,39846,"Parish","St. Teresa of Avila"
"Active",39857,,"Residence",1,"Phys/Mail",,"Res.",,"5560 Kirby Ave.",,"Cincinnati","OHIO","45239","USA",,39854,"Parish","St. Therese Little Flower"
"Active",39865,,"Residence",1,"Phys/Mail",,"Res.",,"7754 Montgomery Rd.",,"Cincinnati","OHIO","45236","USA",,39862,"Parish","St. Vincent Ferrer"
"Active",39872,,"Residence",1,"Phys/Mail",,"Res.",,"4026 River Rd.",,"Cincinnati","OHIO","45204","USA",,39870,"Parish","St. Vincent de Paul"
"Active",39882,,"Residence",1,"Phys/Mail",,"Res.",,"7600 Winton Rd.",,"Cincinnati","OHIO","45224","USA",,39875,"Parish","St. Vivian"
"Active",39893,,"Residence",1,"Phys/Mail",,"Res.",,"4108 W. Eighth St.",,"Cincinnati","OHIO","45205","USA",,39887,"Parish","St. William"
"Active",39899,,"Residence",1,"Phys/Mail",,"Res.",,"1479 Locust Lake Rd.",,"Amelia","OHIO","45102-1798","USA",,39897,"Parish","St. Bernadette"
"Active",39906,,"Residence",1,"Phys/Mail",,"Res.",,"6647 Van Buren St.",,"Georgetown","OHIO","45121","USA",,39904,"Parish","St. Mary"
"Active",39911,,"Residence",1,"Phys/Mail",,"Res.",,"140 N. 6th St.",,"Batavia","OHIO","45103","USA",,39908,"Parish","Holy Trinity"
"Active",39924,,"Residence",1,"Phys/Mail",,"Res.",,"328 E. Patterson Ave.",,"Bellefontaine","OHIO","43311","USA",,39921,"Parish","St. Patrick"
"Active",39939,,"Residence",1,"Phys/Mail",,"Res.",,"116 N. Mill St.","P.O. Box 519","Botkins","OHIO","45306","USA",,39937,"Parish","Immaculate Conception"
"Active",39952,,"Residence",2,"Phys/Mail",,"Res.",,"407 E. Main St.",,"Eaton","OHIO","45320","USA",,39950,"Parish","St. Mary"
"Active",39957,,"Residence",1,"Phys/Mail",,"Res.",,"1509 Cranberry Rd.",,"St. Henry","OHIO","45883","USA",,39955,"Parish","St. Aloysius"
"Active",39969,,"Residence",1,"Phys/Mail",,"Res.",,"229 W. Anthony St.",,"Celina","OHIO","45822-1608","USA",,39965,"Parish","Immaculate Conception of the Blessed Virgin Mary"
"Active",39980,,"Residence",1,"Phys/Mail",,"Res.",,"55 Williamsburg Ln.",,"Centerville","OHIO","45459","USA",,39973,"Parish","Incarnation"
"Active",39990,,"Residence",1,"Phys/Mail",,"Res.",,"6245 Wilmington Pike",,"Centerville","OHIO","45459","USA",,39985,"Parish","St. Francis of Assisi"
"Active",40003,,"Residence",1,"Phys/Mail",,"Res.",,"116 E. Main St.","P.O. Box 107","Coldwater","OHIO","45828","USA",,39998,"Parish","Holy Trinity"
"Active",36000,"St. Alphonsus School","School",1,"Phys/Mail",,,,"St. Alphonsus/St. Patrick School, 205 Cass St.",,"Lemont","ILLINOIS","60439","USA",,35980,"Base/Generic Organization","Archdiocese of Chicago's Joseph Cardinal Bernardin Archives and Records Center"
"Active",36101,"St. Catherine of Siena School","School",1,"Phys/Mail",,"School Records",,"St. Catherine/St. Lucy School, 27 W. Washington Blvd.",,"Oak Park","ILLINOIS","60302","USA",,35980,"Base/Generic Organization","Archdiocese of Chicago's Joseph Cardinal Bernardin Archives and Records Center"
"Active",36257,"Old St. John School","School",1,"Phys/Mail",,,,"Christian Brothers University, 2455 Avery Ave.",,"Memphis","TENNESSEE","38112","USA",,35980,"Base/Generic Organization","Archdiocese of Chicago's Joseph Cardinal Bernardin Archives and Records Center"
"Active",36356,"St. Mary of Perpetual Help School","School",1,"Phys/Mail",,,,"Bridgeport Catholic Academy, 3700 S. Lowe",,"Chicago","ILLINOIS","60609-6507","USA",,35980,"Base/Generic Organization","Archdiocese of Chicago's Joseph Cardinal Bernardin Archives and Records Center"
"Active",36362,"St. Mary's Training School","School",1,"Phys/Mail",,,,"Maryville Academy, 1150 N. River Rd.",,"Des Plaines","ILLINOIS","60016","USA",,35980,"Base/Generic Organization","Archdiocese of Chicago's Joseph Cardinal Bernardin Archives and Records Center"
"Active",36439,"St. Patrick School","School",1,"Phys/Mail",,,,"St. Alphonsus-St. Patrick School, 205 Cass St.",,"Lemont","ILLINOIS","60439","USA",,35980,"Base/Generic Organization","Archdiocese of Chicago's Joseph Cardinal Bernardin Archives and Records Center"
"Active",36452,"St. Peter School","School",1,"Phys/Mail",,,,"St. Peter Parish, 27551 W. Hwy. 120",,"Round Lake","ILLINOIS","60073","USA",,35980,"Base/Generic Organization","Archdiocese of Chicago's Joseph Cardinal Bernardin Archives and Records Center"
"Active",38691,,"School",1,"Phys/Mail",,,,"2200 O'Neil Ave.",,"Cheyenne","WYOMING","82001","USA",,38687,"Parish","St. Mary's Cathedral"
"Active",38726,"St. Anthony Tri-Parish School","School",1,"Phys/Mail",,,,"1145 W. 20th St.",,"Casper","WYOMING","82604","USA",,38722,"Parish","St. Anthony of Padua"
"Active",38888,"Holy Spirit Catholic School","School",1,"Phys/Mail",,,,"210 A St.",,"Rock Springs","WYOMING","82901","USA",,38881,"Parish","Holy Spirit Catholic Community"
"Active",38917,,"School",1,"Phys/Mail",,,,"121 S. Connor",,"Sheridan","WYOMING","82801","USA",,38914,"Parish","Holy Name"
"Active",39061,"St. Cecilia School","School",1,"MA",,,,,"P.O. Box 850","Chuuk","Federated States of Micronesia",,"USA",,39056,"Parish","Immaculate Heart of Mary Cathedral"
"Active",39119,"Pohnpei Catholic School","School",1,"MA",true,,,,"P.O. Box 1650","Kolonia, Pohnpei","Federated States of Micronesia","96941","USA",,39113,"Parish","Our Lady of Mercy"
"Active",39142,"St. Mary School","School",1,"MA",,,,,"P.O. Box ""A""","Colonia, Yap","Federated States of Micronesia","96943","USA",,39140,"Parish","St. Mary's"
"Active",39156,"Maris Stella","School",1,"MA",,,,,"P.O. Box 787","Palau","Palau","96940","USA",,39154,"Parish","Sacred Heart"
"Active",39641,,"School",1,"Phys/Mail",,,,"5940 Bridgetown Rd.",,"Cincinnati","OHIO","45248","USA",,39637,"Parish","St. Jude the Apostle"
"Active",39787,,"School",1,"Phys/Mail",,,,"3180 South Rd.",,"Cincinnati","OHIO","45248","USA",,39781,"Parish","Our Lady of the Visitation"
"Active",35987,"Blessed Agnes Commercial High School and School","High School",1,"Phys/Mail",,,,"St. Agnes of Bohemia School, 2643 S. Central Park",,"Chicago","ILLINOIS","60623","USA",,35980,"Base/Generic Organization","Archdiocese of Chicago's Joseph Cardinal Bernardin Archives and Records Center"
"Active",36074,"Brother Candidates High School","High School",1,"Phys/Mail",,,,,"Box 107","East Troy","WISCONSIN","53120","USA",,35980,"Base/Generic Organization","Archdiocese of Chicago's Joseph Cardinal Bernardin Archives and Records Center"
"Active",36080,"Carmel High School","High School",1,"Phys/Mail",,,,"Carmel High School, One Carmel Pkwy.",,"Mundelein","ILLINOIS","60060-2499","USA",,35980,"Base/Generic Organization","Archdiocese of Chicago's Joseph Cardinal Bernardin Archives and Records Center"
"Active",36088,"St. Casimir High School","High School",1,"Phys/Mail",,,,"Our Lady of Tepeyac High School, 2228 S. Whipple St.",,"Chicago","ILLINOIS","60623","USA",,35980,"Base/Generic Organization","Archdiocese of Chicago's Joseph Cardinal Bernardin Archives and Records Center"
"Active",36124,"Corpus Christi High School","High School",1,"Phys/Mail",,,,"Hales Franciscan High School, 4930 S. Cottage Grove",,"Chicago","ILLINOIS","60615","USA",,35980,"Base/Generic Organization","Archdiocese of Chicago's Joseph Cardinal Bernardin Archives and Records Center"
"Active",36201,"Holy Family Extension High School","High School",1,"Phys/Mail",,,,"Sisters of Holy Family of Nazareth, Provincial Archives, 310 N. River Rd.",,"Des Plaines","ILLINOIS","60016","USA",,35980,"Base/Generic Organization","Archdiocese of Chicago's Joseph Cardinal Bernardin Archives and Records Center"
"Active",36297,"St. Joseph Technical High School","High School",1,"Phys/Mail",,,,"Divine Word Missionaries",,"East Troy","WISCONSIN","53120","USA",,35980,"Base/Generic Organization","Archdiocese of Chicago's Joseph Cardinal Bernardin Archives and Records Center"
"Active",36305,"St. Leo High School","High School",1,"Phys/Mail",,,,"Mother Guerin Convent, 8001 Belmont Ave.",,"River Grove","ILLINOIS","60171","USA",,35980,"Base/Generic Organization","Archdiocese of Chicago's Joseph Cardinal Bernardin Archives and Records Center"
"Active",36307,"St. Leonard Commercial High School","High School",1,"Phys/Mail",,,,"St. Leonard School, 3322 S. Clarence",,"Berwyn","ILLINOIS","60402","USA",,35980,"Base/Generic Organization","Archdiocese of Chicago's Joseph Cardinal Bernardin Archives and Records Center"
"Active",36328,"St. Malachy High School","High School",1,"Phys/Mail",,,,"St. Malachy School, 2252 W. Washington",,"Chicago","ILLINOIS","60612","USA",,35980,"Base/Generic Organization","Archdiocese of Chicago's Joseph Cardinal Bernardin Archives and Records Center"
"Active",36347,"St. Mary Alternative High School","High School",1,"Phys/Mail",,,"Harold Washington College","30 E. Lake St.",,"Chicago","ILLINOIS","60601","USA",,35980,"Base/Generic Organization","Archdiocese of Chicago's Joseph Cardinal Bernardin Archives and Records Center"
"Active",36364,"Marywood High School","High School",1,"Phys/Mail",,,"Mother Guerin Convent","8001 Belmont Ave.",,"River Grove","ILLINOIS","60171","USA",,35980,"Base/Generic Organization","Archdiocese of Chicago's Joseph Cardinal Bernardin Archives and Records Center"
"Active",36468,"St. Pius V Commercial High School","High School",1,"Phys/Mail",,,,"St. Pius V School, 1919 S. Ashland",,"Chicago","ILLINOIS","60608","USA",,35980,"Base/Generic Organization","Archdiocese of Chicago's Joseph Cardinal Bernardin Archives and Records Center"
"Active",36475,"Providence Academy & High School","High School",1,"Phys/Mail",,,"Mother Guerin Convent","8001 Belmont Ave.",,"River Grove","ILLINOIS","60171","USA",,35980,"Base/Generic Organization","Archdiocese of Chicago's Joseph Cardinal Bernardin Archives and Records Center"
"Active",36477,"Providence-St. Mel High School","High School",1,"Phys/Mail",,,,"119 S. Central Park Blvd.",,"Chicago","ILLINOIS","60624","USA",,35980,"Base/Generic Organization","Archdiocese of Chicago's Joseph Cardinal Bernardin Archives and Records Center"
"Active",36489,"Rosary House High School","High School",1,"Phys/Mail",,,,"7574 W. Division St.",,"River Forest","ILLINOIS","60305","USA",,35980,"Base/Generic Organization","Archdiocese of Chicago's Joseph Cardinal Bernardin Archives and Records Center"
"Active",36503,"Sacred Heart of Mary High School","High School",1,"Phys/Mail",,,,"St. Viator High School, 1213 E. Oakton St.",,"Arlington Heights","ILLINOIS","60004","USA",,35980,"Base/Generic Organization","Archdiocese of Chicago's Joseph Cardinal Bernardin Archives and Records Center"
"Active",36519,"Siena High School","High School",1,"Phys/Mail",,,,"Mother McAuley High School, 3737 W. 99th St.",,"Chicago","ILLINOIS","60642","USA",,35980,"Base/Generic Organization","Archdiocese of Chicago's Joseph Cardinal Bernardin Archives and Records Center"
"Active",36522,"St. Stanislaus Kostka High School","High School",1,"Phys/Mail",,,,"St. Stanislaus Kostka Elementary, 1255 N. Noble",,"Chicago","ILLINOIS","60622","USA",,35980,"Base/Generic Organization","Archdiocese of Chicago's Joseph Cardinal Bernardin Archives and Records Center"
"Active",36538,"St. Thomas the Apostle High School","High School",1,"Phys/Mail",,,,"St. Thomas the Apostle School, 5467 S. Woodlawn",,"Chicago","ILLINOIS","60615","USA",,35980,"Base/Generic Organization","Archdiocese of Chicago's Joseph Cardinal Bernardin Archives and Records Center"
"Active",36552,"St. Vincent de Paul High School Seminary","High School",1,"Phys/Mail",,,"Vincentians Academic Archives","2233 N. Kenmore St.",,"Chicago","ILLINOIS","60614","USA",,35980,"Base/Generic Organization","Archdiocese of Chicago's Joseph Cardinal Bernardin Archives and Records Center"
"Active",36562,"Weber High School","High School",1,"Phys/Mail",,,,"DePaul College Prep, 3633 N. California Ave.",,"Chicago","ILLINOIS","60618","USA",,35980,"Base/Generic Organization","Archdiocese of Chicago's Joseph Cardinal Bernardin Archives and Records Center"
"Active",37488,"Bishop McGuinness Catholic High School","High School",1,"Phys/Mail",true,,,"1725 N.C. Hwy. 66 S.",,"Kernersville","NORTH CAROLINA","27284","USA",,214301,"Placement Header","Kernersville"
"Active",37496,"Charlotte Catholic High School (Bishop Hafey Memorial)","High School",1,"Phys/Mail",,,,"7702 Pineville-Matthews Rd.",,"Charlotte","NORTH CAROLINA","28226","USA",,37494,"School","Mecklenburg Area Catholic Schools (M.A.C.S.)"
"Active",38495,"Bishop England High School","High School",1,"Phys/Mail",true,,,"363 Seven Farms Dr.",,"Charleston","SOUTH CAROLINA","29492","USA",,214390,"Placement Header","Charleston"
"Active",38503,"St. Francis Xavier High School","High School",1,"Phys/Mail",true,,,"15 School St.",,"Sumter","SOUTH CAROLINA","29150","USA",,214393,"Placement Header","Sumter"
"Active",39214,"Saramen Chuuk Academy","High School",1,"Phys/Mail",true,,,,"P.O. Box 662","Chuuk","Federated States of Micronesia","96942","USA",,214499,"Placement Header","Chuuk"
"Active",39216,"Xavier High School","High School",1,"Phys/Mail",true,,,,"P.O. Box 220","Chuuk","Federated States of Micronesia","96942","USA",,214499,"Placement Header","Chuuk"
"Active",39220,"Mindszenty High School","High School",1,"Phys/Mail",true,,,,"P.O. Box 69","Palau","Palau","96940","USA",,214500,"Placement Header","Palau"
"Active",39222,"Our Lady of Mercy Vocational Training School","High School",1,"Phys/Mail",true,,,,"P.O. Box 73","Pohnpei","Federated States of Micronesia","96941","USA",,214501,"Placement Header","Pohnpei"
"Active",36872,,"Catechesis Religious Program",1,"Dummy",,,,,,"","",,"",,36866,"Parish","St. Patrick Cathedral"
"Active",36878,,"Catechesis Religious Program",1,"Dummy",,,,,,"","",,"",,36873,"Parish","Our Lady of the Assumption"
"Active",36887,,"Catechesis Religious Program",1,"Dummy",,,,,,"","",,"",,36880,"Parish","Our Lady of Consolation"
"Active",36893,,"Catechesis Religious Program",1,"Phys/Mail",,,,"3635 Park Rd.",,"Charlotte","NORTH CAROLINA","28209","USA",,36889,"Parish","St. Ann"
"Active",36904,,"Catechesis Religious Program",1,"Dummy",,,,,,"","",,"",,36895,"Parish","St. Gabriel"
"Active",36914,,"Catechesis Religious Program",1,"Dummy",,,,,,"","",,"",,36906,"Parish","St. John Neumann"
"Active",36918,,"Catechesis Religious Program",1,"Dummy",,,,,,"","",,"",,36915,"Parish","St. Luke"
"Active",36928,,"Catechesis Religious Program",1,"Dummy",,,,,,"","",,"",,36919,"Parish","St. Matthew"
"Active",36943,,"Catechesis Religious Program",1,"Dummy",,,,,,"","",,"",,36935,"Parish","St. Thomas Aquinas"
"Active",36952,,"Catechesis Religious Program",1,"Dummy",,,,,,"","",,"",,36945,"Parish","St. Vincent de Paul"
"Active",36958,,"Catechesis Religious Program",1,"Dummy",,,,,,"","",,"",,36955,"Parish","Our Lady of the Annunciation"
"Active",36983,,"Catechesis Religious Program",1,"Dummy",,,,,,"","",,"",,36979,"Parish","Basilica of St. Lawrence"
"Active",36993,,"Catechesis Religious Program",1,"Dummy",,,,,,"","",,"",,36990,"Parish","St. Joan of Arc"
"Active",37001,,"Catechesis Religious Program",1,"Dummy",,,,,,"","",,"",,36994,"Parish","Queen of the Apostles"
"Active",37013,,"Catechesis Religious Program",1,"Dummy",,,,,,"","",,"",,37010,"Parish","Sacred Heart"
"Active",37029,,"Catechesis Religious Program",1,"Dummy",,,,,,"","",,"",,37021,"Parish","Holy Family"
"Active",37040,,"Catechesis Religious Program",1,"Dummy",,,,,,"","",,"",,37033,"Parish","St. James"
"Active",37049,,"Catechesis Religious Program",1,"Dummy",,,,,,"","",,"",,37044,"Parish","Holy Spirit"
